asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,title,url
B07WHQHNZC,"Mon, 10 Mar",(34% off),https://m.media-amazon.com/images/I/61wHkeTOhWL._AC_UY218_.jpg,"₹18,999","₹12,499",Yes,4.2,"6,561","iQOO Z9x 5G (Tornado Green, 6GB RAM, 128GB Storage) | Snapdragon 6 Gen 1 with 560k+ AnTuTu Score | 6000mAh Battery with 7.99mm Slim Design | 44W FlashCharge",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjIzNTE3ODU2MTQwMTgzOjE3NDE0MTgxODI6c3BfYXRmOjMwMDE5MzUwNTg4ODUzMjo6MDo6&url=%2FiQOO-Tornado-Storage-Snapdragon-FlashCharge%2Fdp%2FB07WHQHNZC%2Fref%3Dsr_1_1_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741418182%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
B0DPS62DYH,"Mon, 10 Mar",(4% off),https://m.media-amazon.com/images/I/61muVCIy-uL._AC_UY218_.jpg,"₹44,999","₹42,998",Yes,4.2,674,"OnePlus 13R | Smarter with OnePlus AI (12GB RAM, 256GB Storage Nebula Noir)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjIzNTE3ODU2MTQwMTgzOjE3NDE0MTgxODI6c3BfYXRmOjMwMDQ2MDUwMDkwOTkzMjo6MDo6&url=%2FOnePlus-13R-Smarter-Storage-Nebula%2Fdp%2FB0DPS62DYH%2Fref%3Dsr_1_2_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741418182%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
B0CYBLHZPW,"Mon, 10 Mar",(34% off),https://m.media-amazon.com/images/I/712tqhtIw1L._AC_UY218_.jpg,"₹8,999","₹5,899",Yes,4.0,417,POCO C61 Ethereal Blue 4GB RAM 64GB ROM,https://www.amazon.in/POCO-C61-Ethereal-Blue-64GB/dp/B0CYBLHZPW/ref=sr_1_3?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-3
B0CJ2DVN1Q,"Mon, 10 Mar",(37% off),https://m.media-amazon.com/images/I/81bQaAhgpFL._AC_UY218_.jpg,"₹12,999","₹8,187",Yes,3.9,194,"Samsung Galaxy A05 (Light Green, 6GB, 128GB Storage) | 50 MP Main Camera | Upto 12GB RAM with RAM Plus | MediaTek Helio G85 | 5000 mAh Battery",https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0CJ2DVN1Q/ref=sr_1_4?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-4
B0DDY9HMJG,"Mon, 10 Mar",(21% off),https://m.media-amazon.com/images/I/81dl4dQY3BL._AC_UY218_.jpg,"₹14,999","₹11,795",Yes,4.1,215,"Motorola G45 5G (Brilliant Blue, 8GB RAM, 128GB Storage)",https://www.amazon.in/Motorola-Brilliant-Blue-128GB-Storage/dp/B0DDY9HMJG/ref=sr_1_5?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-5
B0BY8MCQ9S,"Mon, 10 Mar",(18% off),https://m.media-amazon.com/images/I/61LB+d0vheL._AC_UY218_.jpg,"₹19,999","₹16,482",Yes,4.2,"61,152","OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Chromatic-128GB-Storage/dp/B0BY8MCQ9S/ref=sr_1_6?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-6
B0D5YCYS1G,"Mon, 10 Mar",(14% off),https://m.media-amazon.com/images/I/61Io5-ojWUL._AC_UY218_.jpg,"₹20,999","₹17,998",Yes,4.1,"4,946","OnePlus Nord CE4 Lite 5G (Super Silver, 8GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Super-Silver-128GB-Storage/dp/B0D5YCYS1G/ref=sr_1_7?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-7
B0D7Z8FJZ9,"Mon, 10 Mar",(29% off),https://m.media-amazon.com/images/I/81nJiu51M+L._AC_UY218_.jpg,"₹25,999","₹18,499",Yes,4.1,"7,419","Samsung Galaxy M35 5G (Daybreak Blue,8GB RAM,128GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",https://www.amazon.in/Samsung-Daybreak-Storage-Corning-Gorilla/dp/B0D7Z8FJZ9/ref=sr_1_8?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-8
B0CX5BZXLF,"Mon, 10 Mar",(11% off),https://m.media-amazon.com/images/I/61g1pqSjAhL._AC_UY218_.jpg,"₹26,999","₹23,998",Yes,4.2,"7,571","OnePlus Nord CE4 (Dark Chrome, 8GB RAM, 256GB Storage)",https://www.amazon.in/Oneplus-Nord-Chrome-256GB-Storage/dp/B0CX5BZXLF/ref=sr_1_9?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-9
B0D7VJ72XK,"Mon, 10 Mar",(11% off),https://m.media-amazon.com/images/I/61JOYUJbhcL._AC_UY218_.jpg,"₹35,999","₹31,998",Yes,4.2,"2,724","OnePlus Nord 4 5G (Mercurial Silver, 12GB RAM, 256GB Storage)",https://www.amazon.in/OnePlus-Mercurial-Silver-256GB-Storage/dp/B0D7VJ72XK/ref=sr_1_10?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-10
B0D3GYZ82S,"Mon, 10 Mar",(17% off),https://m.media-amazon.com/images/I/71AUNTs39lL._AC_UY218_.jpg,"₹14,999","₹12,499",Yes,4.1,"2,499","realme NARZO N65 5G (Amber Gold 6GB RAM, 128GB Storage) India's 1st D6300 5G Chipset | Ultra Slim Design | 120Hz Eye Comfort Display | 50MP AI Camera| Charger in The Box",https://www.amazon.in/realme-Storage-Chipset-Comfort-Display/dp/B0D3GYZ82S/ref=sr_1_11?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-11
B0D78W2HF5,"Mon, 10 Mar",(34% off),https://m.media-amazon.com/images/I/81Q9jpYOFdL._AC_UY218_.jpg,"₹17,999","₹11,918",Yes,4.0,"3,234","Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78W2HF5/ref=sr_1_12?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-12
B0D3J7HS89,"Mon, 10 Mar",(19% off),https://m.media-amazon.com/images/I/71OoxNHXPoL._AC_UY218_.jpg,"₹35,999","₹28,998",Yes,4.3,"3,370","realme GT 6T 5G (Razor Green,8GB RAM+256GB Storage) | India's 1st 7+ Gen 3 Flagship Chipset | 1.5M + AnTuTu Score | 5500mAh+120W | The World's Brightest Flagship Display",https://www.amazon.in/realme-Storage-Flagship-Chipset-Brightest/dp/B0D3J7HS89/ref=sr_1_13?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-13
B07WGPJPR3,"Mon, 10 Mar",(30% off),https://m.media-amazon.com/images/I/61Id6WJDWqL._AC_UY218_.jpg,"₹27,999","₹19,499",Yes,4.4,"15,563","iQOO Z7 Pro 5G (Blue Lagoon, 8GB RAM, 256GB Storage) | 3D Curved AMOLED Display | 4nm MediaTek Dimesity 7200 5G Processor | 64MP Aura Light OIS Camera | Segment's Slimmest & Lightest Smartphone",https://www.amazon.in/iQOO-MediaTek-Dimesity-Processor-Smartphone/dp/B07WGPJPR3/ref=sr_1_14?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-14
B07WHS35V6,N/A,(21% off),https://m.media-amazon.com/images/I/61nO5YRaAxL._AC_UY218_.jpg,"₹27,999","₹21,999",No,4.3,"3,391","iQOO Z9s 5G (Onyx Green, 8GB RAM, 256GB Storage) | 120 Hz 3D Curved AMOLED Display | 5500 mAh Ultra-Thin Battery | Dimesity 7300 5G Processor | Sony IMX882 OIS Camera with Aura Light",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjIzNTE3ODU2MTQwMTgzOjE3NDE0MTgxODI6c3BfbXRmOjMwMDM0NjYzNTMzMjkzMjo6MDo6&url=%2FiQOO-Storage-Ultra-Thin-Dimesity-Processor%2Fdp%2FB07WHS35V6%2Fref%3Dsr_1_15_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741418182%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-15-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DXQHMRCP,"Mon, 10 Mar",N/A,https://m.media-amazon.com/images/I/61SKi94cImL._AC_UY218_.jpg,"₹59,900","₹59,900",Yes,4.5,11,"iPhone 16e 128 GB: Built for Apple Intelligence, A18 Chip, Supersized Battery Life, 48MP Fusion. Camera, 15.40 cm (6.1″) Super Retina XDR Display; White",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjIzNTE3ODU2MTQwMTgzOjE3NDE0MTgxODI6c3BfbXRmOjMwMDQ4ODY0NTU0MTUzMjo6MDo6&url=%2FiPhone-16e-128-Intelligence-Supersized%2Fdp%2FB0DXQHMRCP%2Fref%3Dsr_1_16_sspa%3Fcrid%3DMU2BOMQCUT3U%26dib%3DeyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs%26dib_tag%3Dse%26keywords%3Dsmartphones%26qid%3D1741418182%26s%3Delectronics%26sprefix%3Dsmartphone%252Celectronics%252C194%26sr%3D1-16-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DLW4QD72,"Mon, 10 Mar",(25% off),https://m.media-amazon.com/images/I/718HzJbvY1L._AC_UY218_.jpg,"₹11,999","₹8,999",Yes,4.0,344,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",https://www.amazon.in/Redmi-A4-5G-Storage-Charging/dp/B0DLW4QD72/ref=sr_1_17?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-17
B0D4JLSGBB,"Tue, 11 Mar, 9 am - 5 pm",(14% off),https://m.media-amazon.com/images/I/71XZP2Hm+5L._AC_UY218_.jpg,"₹27,999","₹23,999.99",No,4.0,390,"Motorola Edge 50 Fusion 5G (Marshmallow Blue, 12GB RAM, 256GB Storage)",https://www.amazon.in/Motorola-Fusion-Marshmallow-256GB-Storage/dp/B0D4JLSGBB/ref=sr_1_18?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-18
B0CX7G9PZ4,"Tue, 11 Mar, 9 am - 5 pm",(24% off),https://m.media-amazon.com/images/I/81wW3hnaFbL._AC_UY218_.jpg,"₹25,999","₹19,790",No,4.2,158,"Nothing Phone (2a) 5G (Black, 8GB RAM, 128GB Storage) | 6.7"" AMOLED Display | 50MP (OIS) + 50 MP | 32 MP Front | Mediatek Dimensity 7200 Pro Processor | Glyph Interface | 45 W Charging 100% in 59 mins",https://www.amazon.in/Nothing-Phone-Black-128GB-Storage/dp/B0CX7G9PZ4/ref=sr_1_19?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-19
B0D7Z8GTQN,"Tue, 11 Mar",(22% off),https://m.media-amazon.com/images/I/81FZk5pGzFL._AC_UY218_.jpg,"₹27,499","₹21,499",Yes,4.1,"7,419","Samsung Galaxy M35 5G (Moonlight Blue,8GB RAM,256GB Storage)| Corning Gorilla Glass Victus+| AnTuTu Score 595K+ | Vapour Cooling Chamber | 6000mAh Battery | 120Hz Super AMOLED Display| Without Charger",https://www.amazon.in/Samsung-Moonlight-Storage-Corning-Gorilla/dp/B0D7Z8GTQN/ref=sr_1_20?crid=MU2BOMQCUT3U&dib=eyJ2IjoiMSJ9.F7TURBUXkSlwfI9xD69vIH6trGGGmn12hkTrMrlFy5iIqj3n33jm4FTxCWg4nFuR3j8gdehsjmpXPyU94HxVVUnsntiRbXhMQWCQ0Ly6Y_y0qD8oR4SUn2M_5AfECk-pyB9PfcXC_CPt6UFR-U91p3-yx52hZ1q23KXShwz_akJ47VPzD_y3xhbVFfEwf17QXTFHQw34Dsa7bMG2kg3IUMb_oHq2BDfD1Cr36prHkSAz7vWVGVT4Ty4UsOFE4Y6u75gCWTMEw-l0MwJAJRtHr9ExGxpg4ggUYwGMDxE4mn8.gFOoar7vSWBDHCh2UxO718Q_5c0R-R__sztOAtEHAcs&dib_tag=se&keywords=smartphones&qid=1741418182&s=electronics&sprefix=smartphone%2Celectronics%2C194&sr=1-20
