asin,delivery,discount,image_url,original_price,page,price,prime,rating,reviews_count,sponsored,title,url
B0D81CWDSX,"Mon, 10 Mar",(21% off),https://m.media-amazon.com/images/I/718zbAOG7HL._AC_UY218_.jpg,"₹90,898",4,"₹71,490",Yes,4.1,8,Yes,"Sponsored Ad - HP Victus, 12th Gen Intel Core i7-12650H,NVIDIA RTX 3050, 16GB DDR4, 512GB SSD (Win11, Office21, Blue,2.3kg) 144Hz, 9MS, IPS, 15.6-inch(39.6cm), Flicker-Free Gaming Laptop, Enhanced Cooling, fa1382TX",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE1MzY5MzY4NjU4NzM3OjE3NDE0MTc0NDM6c3BfYXRmX25leHQ6MzAwNDk3NTI1MjE3MjMyOjowOjo&url=%2FHP-i7-12650H-15-6-inch-Response-fa1382TX%2Fdp%2FB0D81CWDSX%2Fref%3Dsr_1_50_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417443%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0CJBL2QWY,"Tue, 11 Mar, 9 am - 5 pm",(32% off),https://m.media-amazon.com/images/I/71+gQ9gOTuL._AC_UY218_.jpg,"₹50,297",4,"₹33,990",No,4.2,692,No,"HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu",https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_51?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-51
B0CVL6TCLN,"Tue, 11 Mar",(27% off),https://m.media-amazon.com/images/I/717BS4eSaDL._AC_UY218_.jpg,"₹2,07,990",4,"₹1,52,258.06",Yes,N/A,0,No,"MSI Pulse 16 AI, Intel Core Ultra 9 185H,Built-in AI, 41CM 16:10 QHD+ 240Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, Core Black/2.8Kg), C1VGKG-028IN",https://www.amazon.in/MSI-Pulse-Intel-Ultra-Built/dp/B0CVL6TCLN/ref=sr_1_52?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-52
B09RZRF1PJ,"Mon, 10 Mar",(38% off),https://m.media-amazon.com/images/I/71-I1PNzLSL._AC_UY218_.jpg,"₹60,959",4,"₹37,682",Yes,4.1,"1,073",No,"HP 15s, AMD Ryzen 5 5500U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, HD Camera, Dual Speakers, eq2144AU",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_53?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-53
B0D2DHNKFB,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/71AgpCmmoHL._AC_UY218_.jpg,"₹1,49,999",4,"₹96,888",Yes,3.8,17,No,"HP Victus, 13th Gen Intel Core i7-13620H, 6GB NVIDIA RTX 4050, 16GB DDR6, 1TB SSD (Win11, Office21, Silver, 2.3kg) 144Hz, IPS, 15.6-inch(39.6cm) Flicker-Free Gaming Laptop, Enhanced Cooling, fa1332TX",https://www.amazon.in/HP-I7-13620H-15-6-Inch-Response-Fa1332Tx/dp/B0D2DHNKFB/ref=sr_1_54?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-54
B0CL7CMTXS,"Tue, 11 Mar",(34% off),https://m.media-amazon.com/images/I/51+SoS8bWbL._AC_UY218_.jpg,"₹38,000",4,"₹24,990",Yes,3.9,126,No,"Lenovo V15 G4 AMD Athlon Silver 7120U Laptop 8GB LPDDR5 Ram, 512 GB SSD PCIe, Windows 11 Lifetime Validity,15.6"" FHD Screen, AMD Radeon 610M, Silver, 1 Year Brand Warranty",https://www.amazon.in/Lenovo-V15-Lifetime-Validity-Warranty/dp/B0CL7CMTXS/ref=sr_1_55?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-55
B0DHPC5QYF,"Mon, 10 Mar",(35% off),https://m.media-amazon.com/images/I/61csWJSCR6L._AC_UY218_.jpg,"₹25,990",4,"₹16,990",Yes,4.5,2,No,"Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-N15V2C Thin and Light Laptop with Numeric Keyboard (15.6 inch, Silver, 1.56 kg)",https://www.amazon.in/Thomson-Intel-Celeron-N4020-N15V2C/dp/B0DHPC5QYF/ref=sr_1_56?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-56
B0D7PSTHRD,"Mon, 10 Mar",(28% off),https://m.media-amazon.com/images/I/61Y8j1QN5YL._AC_UY218_.jpg,"₹31,999",4,"₹22,990",Yes,3.4,249,No,"Acer Aspire 3 Laptop Intel Core Celeron N4500 Processor Laptop (8 GB LPDDR4X SDRAM/512 GB SSD/Win11 Home/38 WHR/HD Webcam) A324-45 with 35.56 cm (14"") HD Display, Pure Silver, 1.3 KG",https://www.amazon.in/Acer-Celeron-Processor-LPDDR4X-A324-45/dp/B0D7PSTHRD/ref=sr_1_57?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-57
B0CY2PLQ8N,"Mon, 10 Mar",(25% off),https://m.media-amazon.com/images/I/71YkQ4CUJCL._AC_UY218_.jpg,"₹56,831",4,"₹42,490",Yes,3.1,14,No,"HP 15, AMD Ryzen 5 7520U, 16GB DDR5, 512GB SSD, (Win 11, Office 21, Silver, 1.59kg), Anti-Glare, Micro-Edge, 15.6-inch(39.6cm), FHD Laptop, AMD Radeon Graphics, 1080p FHD Camera, Backlit KB, fc0156AU",https://www.amazon.in/HP-RyzenTM-15-6-inch-Speakers-15s-fc0156AU/dp/B0CY2PLQ8N/ref=sr_1_58?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-58
B0CJM5Z6FY,"Mon, 10 Mar",(34% off),https://m.media-amazon.com/images/I/71n4BPDmUNL._AC_UY218_.jpg,"₹65,387",4,"₹42,990",Yes,4.1,227,Yes,"Sponsored Ad - HP 15s, 12th Gen Intel Core i5-1235U, 8GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.69kg), FY5008TU Anti-Glare, 15.6-inch(39.6cm), FHD Laptop, Intel UHD Graphics, Backlit KB, HD Camera, fq5329tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE1MzY5MzY4NjU4NzM3OjE3NDE0MTc0NDM6c3BfbXRmOjMwMDQ5NDMwMzY3NDczMjo6MDo6&url=%2FHP-i5-1235U-FY5008TU-Anti-Glare-15-6-inch%2Fdp%2FB0CJM5Z6FY%2Fref%3Dsr_1_59_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417443%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DKG94BTN,FREE delivery,(36% off),https://m.media-amazon.com/images/I/81adHsgHydL._AC_UY218_.jpg,"₹55,090",4,"₹34,990",No,4.1,"1,035",Yes,"Sponsored Ad - Lenovo IdeaPad Slim 3 13th Gen Core i3-1305U (8GB RAM/512GB SSD/Integrated Intel UHD Graphics/14 inch (35.5cm)/Windows 11/ MS Office 2021/Grey/1.3Kg), 82X6004GIN Thin & Light Laptop",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE1MzY5MzY4NjU4NzM3OjE3NDE0MTc0NDM6c3BfbXRmOjMwMDQ5MTgzNjc4MTQzMjo6MDo6&url=%2FLenovo-i3-1305U-Integrated-Graphics-82X6004GIN%2Fdp%2FB0DKG94BTN%2Fref%3Dsr_1_60_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417443%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0DR96PF63,"Sun, 16 Mar",(29% off),https://m.media-amazon.com/images/I/61TRKPzWmBL._AC_UY218_.jpg,"₹70,990",4,"₹50,300",Yes,3.9,243,No,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN",https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN/dp/B0DR96PF63/ref=sr_1_61?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-61
B0DKT4SRBV,"Sun, 16 Mar",(85% off),https://m.media-amazon.com/images/I/61HoUL4ChjL._AC_UY218_.jpg,"₹89,999",4,"₹13,249",Yes,3.8,401,No,"(Refurbished) HP EliteBook 820 G4 7th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM|256 GB SSD|12.5"" (31.8 cm) HD|Windows 11|MS Office|WiFi|Webcam|Intel HD Graphics)",https://www.amazon.in/Refurbished-HP-EliteBook-Windows-Graphics/dp/B0DKT4SRBV/ref=sr_1_62?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-62
B0B1MBFJJ2,"Mon, 10 Mar",(23% off),https://m.media-amazon.com/images/I/71YqSAgKL7L._AC_UY218_.jpg,"₹97,867",4,"₹74,990",Yes,4.0,688,No,"HP Pavilion 14, 12th Gen Intel Core i7-1255U, 16GB DDR4, 1TB SSD, (Win11, Office21, Silver,1.41 kg), IPS, Micro-edge, BrightView,14-inch (35.6cm) FHD Laptop, Intel Iris Xe graphics, HD camera,dv2015TU",https://www.amazon.in/HP-Pavilion-Micro-Edge-Graphics-14-dv2015TU/dp/B0B1MBFJJ2/ref=sr_1_63?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-63
B0D9FL6CFX,"Mon, 10 Mar",(85% off),https://m.media-amazon.com/images/I/81hY7R3MCoL._AC_UY218_.jpg,"₹1,999",4,₹299,No,4.5,869,No,"Tygot 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible for MacBook, HP, Dell, Lenovo & All Other Notebook (Grey)",https://www.amazon.in/Tygot-Laptop-Stand-Adjustable-OverHeating/dp/B0D9FL6CFX/ref=sr_1_64?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-64
B0DSFQZTVW,"Wed, 12 Mar",(17% off),https://m.media-amazon.com/images/I/71iGsP+pXEL._AC_UY218_.jpg,"₹68,990",4,"₹57,200",Yes,4.0,1,No,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i5-1334U Processor, 16GB, 1TB SSD, 15.6"" (39.62cm) FHD Display, Backlit Keyboard, Windows 11 + MSO'24 & 15 Month McAfee, Silver, 1.62kg",https://www.amazon.in/Dell-Inspiron-3530-i5-1334U-Processor/dp/B0DSFQZTVW/ref=sr_1_65?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-65
B0DGLCTZXX,"Mon, 10 Mar",(23% off),https://m.media-amazon.com/images/I/61fsBFww9DL._AC_UY218_.jpg,"₹69,990",4,"₹53,899",Yes,3.9,76,No,"ASUS Vivobook 16"" FHD+ (1920 X 1200), 60Hz 300Nits, Core i5-12500H, (16GB RAM/512GB SSD/Intel Iris X? Graphics/Win 11/Office Home/Fingerprint/42Whr Battery/Transparent Silver/1.88Kg), X1605ZAC-MB541WS",https://www.amazon.in/ASUS-i5-12500H-Fingerprint-Transparent-X1605ZAC-MB541WS/dp/B0DGLCTZXX/ref=sr_1_66?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-66
B0B4DQYDPX,"Sun, 16 Mar",(62% off),https://m.media-amazon.com/images/I/51gmzlPu9EL._AC_UY218_.jpg,"₹79,990",4,"₹30,590",Yes,5.0,1,No,"Lenovo V15 G3 (2024), Intel Core i3 12th Gen 1215U - (8GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Iron Grey/1.7 kg/MS Office 2021",https://www.amazon.in/Lenovo-V15-Intel-Core-1215U/dp/B0B4DQYDPX/ref=sr_1_67?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-67
B0D82F4JMC,"Tue, 18 Mar",(42% off),https://m.media-amazon.com/images/I/41vLTR4AM9L._AC_UY218_.jpg,"₹99,630",4,"₹57,990",Yes,4.7,5,No,"Lenovo ThinkBook 16 Intel 13th Gen Core i5 16"" (40.64cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Win 11 Home/Backlit Keyboard/Arctic Grey/1.7 Kg), 21KHA081IN",https://www.amazon.in/Lenovo-ThinkBook-Antiglare-Keyboard-21KHA081IN/dp/B0D82F4JMC/ref=sr_1_68?crid=1WDCNLG2RPSXG&dib=eyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8&dib_tag=se&keywords=laptops&qid=1741417443&sprefix=laptops%2Caps%2C211&sr=8-68
B0CJBL2QWY,"Tue, 11 Mar, 9 am - 5 pm",(32% off),https://m.media-amazon.com/images/I/71+gQ9gOTuL._AC_UY218_.jpg,"₹50,297",4,"₹33,990",No,4.2,692,Yes,"Sponsored Ad - HP 15s,12th Gen Intel Core i3-1215U, 8GB DDR4, 512 GB SSD(Win 11, Office 21, Silver, 1.69kg), Anti-Glare, 15.6inch(39.6Cm), FHD Laptop, Intel UHD Graphics, Dual Speakers, HD Camera, fy5006tu",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNDE1MzY5MzY4NjU4NzM3OjE3NDE0MTc0NDM6c3BfYnRmOjMwMDQ5ODE1Nzk2NTIzMjo6MDo6&url=%2FHP-i3-1215U-Anti-Glare-15-6inch-Graphics%2Fdp%2FB0CJBL2QWY%2Fref%3Dsr_1_69_sspa%3Fcrid%3D1WDCNLG2RPSXG%26dib%3DeyJ2IjoiMSJ9.tPXt_uq4o2LLaRjAsyEOYG6ZDrL36aOdAtQ0QjoQbx18DOO32fbk6xVTIdSFo9dRKhXG_y0qbC9yOspg6bQHm1CaoXdSajwtF9tkyBX9ka-WD_hKE9EFj2dNPWeSjF6h-cEPeTxRwiVp4SfYGoPj14vHwdJRKNIarVFKyLSpsByfCaIBlYrKYNRWwrEmDS2ASNlk-KjCXhltnx3iaFjXhqihXhGNBQbaUtrf-WJczIE.VMLACXbmFWCo0XXDb3mIBkcSdx5fxXpTZSdEm-t8Ds8%26dib_tag%3Dse%26keywords%3Dlaptops%26qid%3D1741417443%26sprefix%3Dlaptops%252Caps%252C211%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
