asin,delivery,discount,image_url,original_price,price,prime,rating,reviews_count,sponsored,title,url
B0DW8DX2M9,"Mon, 10 Mar",(60% off),https://m.media-amazon.com/images/I/71-E84CzmOL._AC_UY218_.jpg,"₹14,999","₹5,999",Yes,4.3,302,Yes,"Helett® H30C Lite USB Direct Thermal 4×6 Shipping Label Printer(Barcode)Adjustable Label Size|203DPI Resolution|152mm/s Printing Speed Compatible with Windows,Mac,Linux Chrome OS|White(1Year Warranty)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMDExODE5MDYwNjEyODk1OjE3NDE0MTk1Nzk6c3BfYnRmOjMwMDQ3NTkyMzI2MjUzMjo6MDo6&url=%2FH30C-Shipping-Adjustable-Resolution-Compatible%2Fdp%2FB0DW8DX2M9%2Fref%3Dsr_1_118_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.H__W2ivB0liamjSad8kFK5hWzvA4rF15fzNVYfhHNicIIqSll4LFybRVl85hvN7u3elUtBGruv5PVT32ED-oJXsNivObPmAy7C6SJKoPs0vrIM_y5AJfHdev984cvv9Tc3dWdiDyFAK0wCceeHc8AQrjoaLRFE6qrWdAnqmnonp9Znd6n_Pf0ZgTMMkD0RQWxicxi3ZCV0EqdYK8ITwsZhWBwOJAf7HI9WD_kPIlOrI.h-kg2iLYoAIuXp9TNFESPShdpGf4VJyCBEaieL5xCTw%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419579%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-118-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0BY92Z97S,N/A,(31% off),https://m.media-amazon.com/images/I/51Z5yT00luL._AC_UY218_.jpg,"₹20,270","₹13,999",No,3.9,371,Yes,Canon PIXMA MegaTank G3770 BK All-in-one WiFi Inktank Colour Printer for Home & Office with 1 Year Additional Warranty on Product Registration,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfYXRmX25leHQ6MzAwMTMzMDU4NzM5OTMyOjowOjo&url=%2FCanon-G3770-Inktank-Blaupunkt-Redemption%2Fdp%2FB0BY92Z97S%2Fref%3Dsr_1_113_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B08M4V9WQG,N/A,(18% off),https://m.media-amazon.com/images/I/515yRecAYfL._AC_UY218_.jpg,"₹23,850","₹19,499",No,4.3,1527,Yes,"Brother DCP-T820DW Printer - Auto Duplex Printing, Print, Scan, Copy, ADF, WiFi/LAN/USB, Print Up To 15K Pages In Black And 5K In Color Each For (CMY), Get An Extra Black Ink Bottle, Free Installation",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfYXRmX25leHQ6MzAwNDU3ODE1NTk5NTMyOjowOjo&url=%2FBrother-DCP-T820DW-Refill-Printer-Printing%2Fdp%2FB08M4V9WQG%2Fref%3Dsr_1_114_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B09Q159MYB,N/A,(42% off),https://m.media-amazon.com/images/I/71OhyPffkiL._AC_UY218_.jpg,₹499,₹289,No,4.1,344,No,Alifiya Dust Proof Washable Printer Cover for Epson L3210 / L3252 / L3256 / L3250 / L3215 / L3151 All-in-One Ink Tank Color - Black,https://www.amazon.in/Alifiya-Nylon-Printer-Cover-L3210/dp/B09Q159MYB/ref=sr_1_115?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-115
B019OX3LMC,N/A,(11% off),https://m.media-amazon.com/images/I/41p1gxMMYcL._AC_UY218_.jpg,"₹1,007",₹898,No,3.8,9997,No,Canon CL-746s (Small) Ink Cartridge (Color),https://www.amazon.in/Canon-CL-746s-Small-Cartridge-Color/dp/B019OX3LMC/ref=sr_1_116?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-116
B0DDJQSW5Y,N/A,(49% off),https://m.media-amazon.com/images/I/61NTvCzCfdL._AC_UY218_.jpg,"₹10,900","₹5,599",No,4.5,2,No,Rugtek Rp 82 Compact UE Thermal Receipt Printer (USB+Enthernet),https://www.amazon.in/Rp-82-Compact-Thermal-Enthernet/dp/B0DDJQSW5Y/ref=sr_1_117?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-117
B018SEB97C,N/A,(16% off),https://m.media-amazon.com/images/I/51DEM97YWiL._AC_UY218_.jpg,₹490,₹410,No,4.5,1052,No,Brother BT5000M Ink Bottle (Magenta),https://www.amazon.in/Brother-BT5000M-Ink-Bottle-Magenta/dp/B018SEB97C/ref=sr_1_118?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-118
B0CJVKQDNK,N/A,(19% off),https://m.media-amazon.com/images/I/71R+vr3uJFL._AC_UY218_.jpg,₹36.40,₹364,No,4.4,692,No,Everycom Thermal Receipt Paper Roll - 58mm(2 inch) x 25 Meter - Pack of 10 Rolls,https://www.amazon.in/Everycom-Thermal-Receipt-Paper-Roll/dp/B0CJVKQDNK/ref=sr_1_119?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-119
B01M637FAF,N/A,(21% off),https://m.media-amazon.com/images/I/61jZ-qiN+ML._AC_UY218_.jpg,"₹3,790","₹2,978",No,4.2,781,No,Brother TN-2365 Original Toner (Mono/Black),https://www.amazon.in/Brother-TN-2365-Original-Toner-Black/dp/B01M637FAF/ref=sr_1_120?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-120
B09VPST2KF,N/A,N/A,https://m.media-amazon.com/images/I/51j6UjdGltL._AC_UY218_.jpg,"₹1,718","₹1,718",No,4.2,315,No,HP 158X Black Original Laserjet Tank Toner Reload Kit,https://www.amazon.in/HP-Black-Original-Laserjet-Reload/dp/B09VPST2KF/ref=sr_1_121?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-121
B0848QYPC2,N/A,(73% off),https://m.media-amazon.com/images/I/61UvsctYMCL._AC_UY218_.jpg,₹999,₹269,No,4.2,19,No,GoWarranty 1 Year Extended Warranty for Printer (Upto Rs. 5000 (Email Delivery - No Physical Kit),https://www.amazon.in/GoWarranty-Extended-Warranty-Printers-Scanners/dp/B0848QYPC2/ref=sr_1_122?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-122
B01EJ5MM5M,N/A,(10% off),https://m.media-amazon.com/images/I/51TgRks3kIL._AC_UY218_.jpg,"₹3,875","₹3,499",No,3.4,14037,Yes,Canon Pixma MG2577s All-in-One Inkjet Colour Printer (Blue/White),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfbXRmOjMwMDIyMDQ2MDc3ODczMjo6MDo6&url=%2FCanon-MG2577s-Inkjet-Colour-Printer%2Fdp%2FB01EJ5MM5M%2Fref%3Dsr_1_123_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B0BN1S41VH,N/A,(26% off),https://m.media-amazon.com/images/I/61LJaZbz3cL._AC_UY218_.jpg,"₹18,848","₹13,999",No,3.9,903,Yes,"HP Smart Tank 580 Aio WiFi Colour Wireless Solid Ink Printers with 1 Extra Black Ink Bottle (Upto 8000 Black & 6000 Colour Prints) + 1 Year Extended Warranty with PHA Coverage -Print, Scan & Copy",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfbXRmOjMwMDA1MDIzNjM4MTQzMjo6MDo6&url=%2FHP-Printer-Extended-Warranty-coverage-Print%2Fdp%2FB0BN1S41VH%2Fref%3Dsr_1_124_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
B08CYLBY2R,N/A,(5% off),https://m.media-amazon.com/images/I/71fr+rAA79L._AC_UY218_.jpg,₹838,₹799,No,3.9,10610,No,"HP 805 Tri-Color Original Ink Cartridge,Multi-Color Pack",https://www.amazon.in/HP-805-Original-Ink-Cartridge/dp/B08CYLBY2R/ref=sr_1_125?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-125
B08CYNJ5KY,N/A,(8% off),https://m.media-amazon.com/images/I/71wZzsXyzAL._AC_UY218_.jpg,₹904,₹828,No,4.1,6841,No,HP 682 Black Original Ink Advantage Cartridge,https://www.amazon.in/682-Black-Original-Ink-Cartridge/dp/B08CYNJ5KY/ref=sr_1_126?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-126
B01MSYN863,N/A,(6% off),https://m.media-amazon.com/images/I/61BKgOsPENL._AC_UY218_.jpg,₹678,₹639,No,4.3,6430,No,HP GT52 70-ml Cyan Original Ink Bottle,https://www.amazon.in/HP-GT52-Ink-Bottle-Cyan/dp/B01MSYN863/ref=sr_1_127?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-127
B07D717R4G,N/A,(14% off),https://m.media-amazon.com/images/I/61LfuLk45tL._AC_UY218_.jpg,₹660,₹569,No,4.4,1740,No,Brother BT-D60BK Ink Bottle (Black),https://www.amazon.in/Brother-BT-D60BK-Ink-Bottle-Black/dp/B07D717R4G/ref=sr_1_128?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-128
B01ALPLZDE,N/A,(9% off),https://m.media-amazon.com/images/I/31q2m54-JOL._AC_UY218_.jpg,₹595,₹539,No,4.2,7061,No,"Canon PIXMA GI790 Yellow Ink Bottle for G1010, G2000, G2012, G3000, G3010, G3012, G4010",https://www.amazon.in/Canon-GI790-Ink-Cartridge-Yellow/dp/B01ALPLZDE/ref=sr_1_129?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-129
B07N5KKX4T,N/A,(4% off),https://m.media-amazon.com/images/I/71Yy96fOMQL._AC_UY218_.jpg,₹841,₹809,No,3.9,12505,No,HP 803 Small Black Original Ink Cartridge,https://www.amazon.in/HP-803-Small-Cartridge-Black/dp/B07N5KKX4T/ref=sr_1_130?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-130
B01ALOX15A,N/A,(6% off),https://m.media-amazon.com/images/I/31t0aQeYBLL._AC_UY218_.jpg,₹595,₹561,No,4.2,7061,No,"Canon PIXMA GI790 Cyan Ink Bottle for G1010, G2000, G2012, G3000, G3010, G3012, G4010",https://www.amazon.in/Canon-Pixma-Bottle-GI-790-Cyan/dp/B01ALOX15A/ref=sr_1_131?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-131
B07MGNM98R,N/A,(13 new offers),https://m.media-amazon.com/images/I/71zVXMYBoGL._AC_UY218_.jpg,₹2.25,"₹1,125",No,4.2,17191,No,"JK Copier Paper - A4, 500 Sheets, 75 GSM, Ream 3",https://www.amazon.in/JK-Copier-Paper-Sheets-Ream/dp/B07MGNM98R/ref=sr_1_132?crid=TINXTBF0YKTM&dib=eyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68&dib_tag=se&keywords=printer&qid=1741419583&sprefix=printer%2Caps%2C240&sr=8-132
B01JOFKL0A,N/A,N/A,https://m.media-amazon.com/images/I/51klz5w3beL._AC_UY218_.jpg,"₹5,899","₹5,899",No,3.8,10440,Yes,Canon Pixma E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue),https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfYnRmOjMwMDEzMzA1ODc0MDAzMjo6MDo6&url=%2FCanon-E477-Wireless-Efficient-Printer%2Fdp%2FB01JOFKL0A%2Fref%3Dsr_1_133_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0BN1XT6TF,N/A,(28% off),https://m.media-amazon.com/images/I/61uZGapgvFL._AC_UY218_.jpg,"₹17,828","₹12,799",No,3.8,1507,Yes,"HP Smart Tank 589 All-in-One WiFi Colour Printer – Print/Scan/Copy, High Capacity Ink Tank, Wireless, Ideal for Home & Office Printing",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjY2NzM4OTMwOTMwOjE3NDE0MTk1ODM6c3BfYnRmOjMwMDA1MDIzNjM4MTgzMjo6MDo6&url=%2FHP-Smart-Colour-Printer-Included%2Fdp%2FB0BN1XT6TF%2Fref%3Dsr_1_134_sspa%3Fcrid%3DTINXTBF0YKTM%26dib%3DeyJ2IjoiMSJ9.bMffHFYNcf74IEEjKmxHQHD2Rt-6sAkaC3X9uVHBeU81SgPqTMnFfPYcOTShM5cjbH1aDmDIzVQTCIAETIQbS7-B7pDYVZQZVARccCNhAq3itk6QeiR_JZEyzdHdNI9k2p5CIZJtt1NuxXd1cIsWjl-R0gutwHViS1ZYUl_tDm2fsLlBthjbO0m9EjbcX0IUr2Wnlu0TcZ3_QC1JcKyQuHsJO1LWoEppOTVaLnYnMWU.uspOxlO4lvwri8oqvr3cd8IEtnZrrL4-4n99y7GME68%26dib_tag%3Dse%26keywords%3Dprinter%26qid%3D1741419583%26sprefix%3Dprinter%252Caps%252C240%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
